Pair	 TF	 Dna	 Start Date	 End Date	 Total Trades	 Longs %	 Short %	 Total Net Profit	 Max.DD	 Annual Profit	 Winrate	 Serenity	 Sharpe	 Calmar	 Winning Strike	 Losing Strike	 Largest Winning	 Largest Losing	 Num. of Wins	 Num. of Losses	 Paid Fees	 Market Change
ETH-USDT	5m	'c3QlI['	2021-06-02	2021-08-01	21	62	38	6.47	-1.2	45.5	62	5.21	5.61	37.8	4	3	249	-42	13	8	25.73	-4.27
ETH-USDT	5m	'(L1T,i'	2021-06-02	2021-08-01	145	48	52	7.64	-1.16	55.37	30	11.3	5.21	47.54	3	9	69	-45	43	102	177.96	-4.27
ETH-USDT	5m	'j4LV)a'	2021-06-02	2021-08-01	41	49	51	7.68	-1.56	55.69	51	4.23	5.06	35.76	5	4	167	-73	21	20	50.29	-4.27
ETH-USDT	5m	'p2QH5i'	2021-06-02	2021-08-01	21	52	48	6.37	-1.77	44.71	52	2.09	4.78	25.24	6	4	137	-57	11	10	25.75	-4.27
ETH-USDT	5m	'q2QH5i'	2021-06-02	2021-08-01	21	52	48	6.37	-1.77	44.71	52	2.09	4.78	25.24	6	4	137	-57	11	10	25.75	-4.27
ETH-USDT	5m	':2b85_'	2021-06-02	2021-08-01	87	47	53	6.89	-1.42	48.98	45	5.71	4.54	34.39	4	5	116	-69	39	48	105.56	-4.27
ETH-USDT	5m	'j3<I5i'	2021-06-02	2021-08-01	25	56	44	4.77	-1.98	32.18	48	1.12	4.16	16.27	3	5	83	-62	12	13	30.6	-4.27
ETH-USDT	5m	't3GlFA'	2021-06-02	2021-08-01	66	50	50	9.04	-2.1	67.81	47	3.6	4.03	32.29	3	6	207	-67	31	35	81.11	-4.27
ETH-USDT	5m	':2b45Z'	2021-06-02	2021-08-01	107	45	55	6.76	-1.8	47.92	42	3.27	3.93	26.63	5	6	101	-71	45	62	130.39	-4.27
ETH-USDT	5m	':2b85^'	2021-06-02	2021-08-01	92	48	52	6.03	-1.56	41.98	43	4.1	3.87	26.87	4	5	114	-69	40	52	110.97	-4.27
ETH-USDT	5m	':2V95Z'	2021-06-02	2021-08-01	107	45	55	6.36	-1.83	44.62	42	3.06	3.74	24.4	5	6	99	-71	45	62	130.3	-4.27
ETH-USDT	5m	':2b95^'	2021-06-02	2021-08-01	92	48	52	5.75	-1.57	39.7	43	3.17	3.73	25.21	4	5	118	-69	40	52	110.55	-4.27
ETH-USDT	5m	':2P:5Z'	2021-06-02	2021-08-01	107	45	55	6.1	-2.0	42.54	42	2.61	3.58	21.27	5	6	91	-75	45	62	129.95	-4.27
ETH-USDT	5m	':2b25Z'	2021-06-02	2021-08-01	107	45	55	5.91	-1.98	40.98	42	2.45	3.49	20.74	5	6	90	-71	45	62	129.79	-4.27
ETH-USDT	5m	':2O?5Z'	2021-06-02	2021-08-01	107	45	55	5.97	-1.77	41.51	42	2.99	3.48	23.5	5	6	103	-75	45	62	130.23	-4.27
ETH-USDT	5m	':2\\85Z'	2021-06-02	2021-08-01	107	45	55	5.92	-1.78	41.11	42	2.98	3.46	23.13	5	6	104	-71	45	62	130.27	-4.27
ETH-USDT	5m	':2r15Z'	2021-06-02	2021-08-01	107	45	55	5.97	-1.91	41.49	42	2.82	3.44	21.71	5	6	105	-81	45	62	130.34	-4.27
ETH-USDT	5m	':2S?5Z'	2021-06-02	2021-08-01	107	45	55	5.58	-2.1	38.4	42	2.51	3.2	18.31	5	6	112	-71	45	62	129.8	-4.27
ETH-USDT	5m	':2U?5Z'	2021-06-02	2021-08-01	107	45	55	5.59	-2.49	38.44	42	2.02	3.19	15.42	5	6	115	-71	45	62	129.57	-4.27
ETH-USDT	5m	':2a95Z'	2021-06-02	2021-08-01	107	45	55	5.56	-2.5	38.23	42	1.8	3.18	15.29	5	6	117	-71	45	62	129.5	-4.27
ETH-USDT	5m	':2`85Z'	2021-06-02	2021-08-01	107	45	55	5.48	-2.1	37.64	42	2.39	3.15	17.9	5	6	110	-71	45	62	129.71	-4.27
ETH-USDT	5m	':2b85Z'	2021-06-02	2021-08-01	107	45	55	5.48	-2.49	37.6	42	1.93	3.14	15.08	5	6	114	-71	45	62	129.45	-4.27
ETH-USDT	5m	':2T?5Z'	2021-06-02	2021-08-01	107	45	55	5.37	-2.49	36.72	42	1.92	3.09	14.72	5	6	114	-71	45	62	129.47	-4.27
ETH-USDT	5m	':2b95Z'	2021-06-02	2021-08-01	107	45	55	5.22	-2.5	35.57	42	1.37	3.05	14.23	5	6	118	-71	45	62	129.23	-4.27
ETH-USDT	5m	':2k45Z'	2021-06-02	2021-08-01	107	45	55	5.22	-2.49	35.61	42	1.78	3.0	14.28	5	6	112	-75	45	62	129.36	-4.27
ETH-USDT	5m	':2]95Z'	2021-06-02	2021-08-01	107	45	55	5.16	-2.11	35.11	42	2.18	2.98	16.66	5	6	110	-71	45	62	129.61	-4.27
ETH-USDT	5m	':2k65Z'	2021-06-02	2021-08-01	107	45	55	5.09	-2.5	34.56	42	1.3	2.97	13.83	5	6	118	-75	45	62	129.15	-4.27
ETH-USDT	5m	':2k55Z'	2021-06-02	2021-08-01	107	45	55	5.09	-2.5	34.56	42	1.3	2.97	13.83	5	6	118	-75	45	62	129.15	-4.27
ETH-USDT	5m	':2R?5Z'	2021-06-02	2021-08-01	107	45	55	5.18	-2.3	35.31	42	2.0	2.97	15.33	5	6	109	-77	45	62	129.52	-4.27
ETH-USDT	5m	':2c95Z'	2021-06-02	2021-08-01	107	45	55	5.04	-2.5	34.18	42	1.34	2.95	13.68	5	6	120	-71	45	62	129.19	-4.27
ETH-USDT	5m	':2u15Z'	2021-06-02	2021-08-01	107	45	55	5.08	-2.21	34.53	42	1.92	2.91	15.6	5	6	108	-82	45	62	129.57	-4.27
