Pair	 TF	 Dna	 Start Date	 End Date	 Total Trades	 Longs %	 Short %	 Total Net Profit	 Max.DD	 Annual Profit	 Winrate	 Serenity	 Sharpe	 Calmar	 Winning Strike	 Losing Strike	 Largest Winning	 Largest Losing	 Num. of Wins	 Num. of Losses	 Paid Fees	 Market Change
ETH-USDT	5m	'j3<I5i'	2020-11-28	2021-01-27	15	53	47	6.13	-0.56	42.72	73	18.29	5.37	76.62	4	1	84	-58	11	4	18.38	163.1
ETH-USDT	5m	'c3QlI['	2020-11-28	2021-01-27	10	60	40	6.25	-1.26	43.74	50	4.36	3.94	34.75	2	2	249	-45	5	5	11.92	163.1
ETH-USDT	5m	'j4LV)a'	2020-11-28	2021-01-27	36	56	44	5.91	-1.71	41.02	44	3.01	3.16	24.02	6	4	165	-91	16	20	44.56	163.1
ETH-USDT	5m	't3GlFA'	2020-11-28	2021-01-27	68	51	49	6.08	-4.86	42.33	43	1.17	2.21	8.71	3	5	199	-137	29	39	83.37	163.1
ETH-USDT	5m	'p2QH5i'	2020-11-28	2021-01-27	15	53	47	2.84	-1.39	18.21	47	2.28	1.89	13.08	3	2	132	-129	7	8	17.98	163.1
ETH-USDT	5m	'q2QH5i'	2020-11-28	2021-01-27	15	53	47	2.84	-1.39	18.21	47	2.28	1.89	13.08	3	2	132	-129	7	8	17.98	163.1
ETH-USDT	5m	':2u15Z'	2020-11-28	2021-01-27	108	48	52	3.6	-5.14	23.59	33	0.43	1.39	4.59	3	10	107	-118	36	72	130.74	163.1
ETH-USDT	5m	'basX(['	2020-11-28	2021-01-27	33	58	42	3.65	-7.35	23.89	30	0.18	1.38	3.25	3	8	316	-229	10	23	41.4	163.1
ETH-USDT	5m	':2R?5Z'	2020-11-28	2021-01-27	108	48	52	3.37	-5.24	21.93	34	0.39	1.36	4.18	3	10	107	-119	37	71	130.68	163.1
ETH-USDT	5m	':2S?5Z'	2020-11-28	2021-01-27	108	48	52	3.32	-5.71	21.6	34	0.32	1.33	3.78	3	10	109	-118	37	71	130.48	163.1
ETH-USDT	5m	':2T?5Z'	2020-11-28	2021-01-27	108	48	52	3.07	-5.71	19.81	34	0.3	1.23	3.47	3	10	111	-118	37	71	130.02	163.1
ETH-USDT	5m	':2O?5Z'	2020-11-28	2021-01-27	108	48	52	2.91	-5.46	18.75	34	0.29	1.21	3.44	3	10	101	-118	37	71	130.14	163.1
ETH-USDT	5m	':2\\85Z'	2020-11-28	2021-01-27	108	48	52	2.84	-5.25	18.24	34	0.3	1.18	3.48	3	10	101	-118	37	71	130.22	163.1
ETH-USDT	5m	':2]95Z'	2020-11-28	2021-01-27	108	48	52	2.78	-5.59	17.8	34	0.26	1.14	3.18	3	10	108	-118	37	71	130.28	163.1
ETH-USDT	5m	'(L1T,i'	2020-11-28	2021-01-27	209	44	56	2.37	-3.51	15.04	23	0.39	1.14	4.28	4	22	68	-48	49	160	252.32	163.1
ETH-USDT	5m	':2b85Z'	2020-11-28	2021-01-27	108	48	52	2.82	-5.59	18.08	33	0.28	1.13	3.23	3	10	111	-118	36	72	130.0	163.1
ETH-USDT	5m	':2`85Z'	2020-11-28	2021-01-27	108	48	52	2.75	-5.61	17.62	34	0.26	1.12	3.14	3	10	108	-118	37	71	130.28	163.1
ETH-USDT	5m	':2b45Z'	2020-11-28	2021-01-27	108	48	52	2.54	-5.41	16.17	34	0.24	1.12	2.99	3	10	97	-118	37	71	130.08	163.1
ETH-USDT	5m	':2k35Z'	2020-11-28	2021-01-27	108	48	52	2.86	-5.26	18.35	33	0.3	1.11	3.49	3	10	105	-118	36	72	130.26	163.1
ETH-USDT	5m	':2U?5Z'	2020-11-28	2021-01-27	108	48	52	2.72	-5.7	17.4	34	0.27	1.09	3.05	3	10	113	-118	37	71	130.22	163.1
ETH-USDT	5m	':2b85^'	2020-11-28	2021-01-27	96	47	53	2.3	-4.7	14.6	34	0.23	1.01	3.11	3	9	111	-118	33	63	115.97	163.1
ETH-USDT	5m	':2V95Z'	2020-11-28	2021-01-27	108	48	52	2.23	-5.58	14.08	34	0.2	1.0	2.52	3	10	96	-118	37	71	129.85	163.1
ETH-USDT	5m	':2b25Z'	2020-11-28	2021-01-27	108	48	52	2.01	-4.57	12.67	34	0.26	0.92	2.77	3	10	87	-118	37	71	129.66	163.1
ETH-USDT	5m	':2P:5Z'	2020-11-28	2021-01-27	108	48	52	2.0	-5.19	12.56	34	0.19	0.91	2.42	3	10	88	-118	37	71	129.36	163.1
ETH-USDT	5m	':2r15Z'	2020-11-28	2021-01-27	108	48	52	2.26	-5.35	14.32	33	0.22	0.9	2.68	3	10	102	-116	36	72	129.87	163.1
ETH-USDT	5m	':2k45Z'	2020-11-28	2021-01-27	108	48	52	1.87	-5.66	11.73	32	0.17	0.76	2.07	3	10	109	-116	35	73	129.47	163.1
ETH-USDT	5m	':2b85_'	2020-11-28	2021-01-27	93	45	55	1.17	-4.7	7.22	33	0.08	0.62	1.54	3	9	111	-116	31	62	111.99	163.1
ETH-USDT	5m	':2a95Z'	2020-11-28	2021-01-27	108	48	52	1.43	-5.56	8.85	34	0.13	0.62	1.59	3	10	113	-118	37	71	129.75	163.1
ETH-USDT	5m	':2b95Z'	2020-11-28	2021-01-27	108	48	52	1.16	-5.55	7.13	33	0.11	0.51	1.28	3	10	115	-118	36	72	129.81	163.1
ETH-USDT	5m	':2b95^'	2020-11-28	2021-01-27	96	47	53	0.98	-4.65	5.99	34	0.09	0.47	1.29	3	9	116	-119	33	63	116.09	163.1
ETH-USDT	5m	'73<H5i'	2020-11-28	2021-01-27	56	38	62	0.53	-1.98	3.21	34	0.16	0.43	1.62	3	8	79	-68	19	37	67.79	163.1
ETH-USDT	5m	':2c95Z'	2020-11-28	2021-01-27	108	48	52	0.46	-5.54	2.75	33	0.03	0.25	0.5	3	10	117	-116	36	72	129.48	163.1
ETH-USDT	5m	':2k65Z'	2020-11-28	2021-01-27	108	48	52	0.38	-5.61	2.31	32	0.03	0.22	0.41	3	10	114	-116	35	73	129.4	163.1
ETH-USDT	5m	':2k55Z'	2020-11-28	2021-01-27	108	48	52	0.38	-5.61	2.31	32	0.03	0.22	0.41	3	10	114	-116	35	73	129.4	163.1
