Pair	 TF	 Dna	 Start Date	 End Date	 Total Trades	 Longs %	 Short %	 Total Net Profit	 Max.DD	 Annual Profit	 Winrate	 Serenity	 Sharpe	 Calmar	 Winning Strike	 Losing Strike	 Largest Winning	 Largest Losing	 Num. of Wins	 Num. of Losses	 Paid Fees	 Market Change
ETH-USDT	5m	'basX(['	2021-03-16	2021-05-15	23	48	52	9.55	-2.1	72.62	39	7.24	5.2	34.5	2	4	318	-93	9	14	28.7	127.69
ETH-USDT	5m	'p2QH5i'	2021-03-16	2021-05-15	18	39	61	3.6	-1.23	23.55	44	6.99	2.89	19.2	3	3	130	-98	8	10	21.65	127.69
ETH-USDT	5m	'q2QH5i'	2021-03-16	2021-05-15	18	39	61	3.6	-1.23	23.55	44	6.99	2.89	19.2	3	3	130	-98	8	10	21.65	127.69
ETH-USDT	5m	'c3QlI['	2021-03-16	2021-05-15	16	44	56	2.61	-1.18	16.69	31	2.22	2.63	14.18	2	4	238	-74	5	11	19.32	127.69
ETH-USDT	5m	'(L1T,i'	2021-03-16	2021-05-15	159	42	58	3.38	-3.02	21.98	24	0.75	2.22	7.28	3	21	66	-39	38	121	188.82	127.69
ETH-USDT	5m	'73<H5i'	2021-03-16	2021-05-15	55	36	64	2.56	-1.62	16.33	38	1.09	1.82	10.1	3	6	80	-149	21	34	65.72	127.69
ETH-USDT	5m	'bFa7.c'	2021-03-16	2021-05-15	27	52	48	2.85	-2.65	18.34	41	0.61	1.72	6.91	3	4	105	-96	11	16	32.67	127.69
ETH-USDT	5m	':2b25Z'	2021-03-16	2021-05-15	107	45	55	2.72	-3.63	17.42	34	0.63	1.36	4.79	3	8	88	-76	36	71	127.12	127.69
ETH-USDT	5m	':2b85Z'	2021-03-16	2021-05-15	107	45	55	2.33	-4.02	14.8	34	0.58	1.07	3.68	3	8	109	-76	36	71	126.72	127.69
ETH-USDT	5m	':2k45Z'	2021-03-16	2021-05-15	107	45	55	2.26	-4.02	14.34	34	0.56	1.05	3.57	3	8	108	-76	36	71	126.75	127.69
ETH-USDT	5m	't3GlFA'	2021-03-16	2021-05-15	65	49	51	2.44	-3.33	15.49	35	0.44	1.05	4.65	3	5	193	-87	23	42	77.12	127.69
