'Time','BNB-USDT','ETH-USDT','BTC-USDT','NEO-USDT','QTUM-USDT','Mean'
'03/11/2020',-12.559192757957707,0.0,0.0,0.0,0.0,-2.5118385515915413,-10.047354206366165,2.5118385515915413,2.5118385515915413,2.5118385515915413,2.5118385515915413,1.0,13.559192757957707,13.559192757957707,13.559192757957707,13.559192757957707,55.23677103183083
'04/11/2020',-12.559192757957707,-12.559192757957707,0.0,0.0,0.0,-5.023677103183083,-7.535515654774624,-7.535515654774624,5.023677103183083,5.023677103183083,5.023677103183083,1.0,1.0,13.559192757957707,13.559192757957707,13.559192757957707,42.677578273873124
'05/11/2020',-13.299738937587795,-8.634918583062833,-8.634918583062833,-8.634918583062833,0.0,-7.8408989373552584,-5.458840000232537,-0.7940196457075741,-0.7940196457075741,-0.7940196457075741,7.8408989373552584,1.0,5.664820354524963,5.664820354524963,5.664820354524963,14.299738937587795,32.294200001162686
'06/11/2020',3.7848855487247466,-13.299738937587795,-8.634918583062833,-8.634918583062833,0.0,-5.356938110997743,9.14182365972249,-7.9428008265900525,-3.2779804720650896,-3.2779804720650896,5.356938110997743,18.084624486312542,1.0,5.664820354524963,5.664820354524963,14.299738937587795,44.714004132950265
'07/11/2020',3.7848855487247466,-13.299738937587795,-8.634918583062833,-8.634918583062833,0.0,-5.356938110997743,9.14182365972249,-7.9428008265900525,-3.2779804720650896,-3.2779804720650896,5.356938110997743,18.084624486312542,1.0,5.664820354524963,5.664820354524963,14.299738937587795,44.714004132950265
'08/11/2020',3.6884504725450573,-13.299738937587795,-8.634918583062833,-8.634918583062833,0.0,-5.376225126233681,9.064675598778738,-7.923513811354114,-3.2586934568291515,-3.2586934568291515,5.376225126233681,17.988189410132854,1.0,5.664820354524963,5.664820354524963,14.299738937587795,44.61756905677058
'09/11/2020',3.374108633065718,-13.299738937587795,-8.634918583062833,-8.634918583062833,0.0,-5.439093494129549,8.813202127195266,-7.860645443458247,-3.195825088933284,-3.195825088933284,5.439093494129549,17.673847570653514,1.0,5.664820354524963,5.664820354524963,14.299738937587795,44.30322721729124
'10/11/2020',-0.15391587854480426,-13.299738937587795,-8.634918583062833,-8.634918583062833,0.0,-6.144698396451653,5.990782517906848,-7.155040541136143,-2.4902201866111797,-2.4902201866111797,6.144698396451653,14.145823059042991,1.0,5.664820354524963,5.664820354524963,14.299738937587795,40.77520270568071
'11/11/2020',-2.191666928340214,-0.15391587854480426,-8.634918583062833,-0.15391587854480426,0.0,-2.226883453698531,0.035216525358316986,2.0729675751537266,-6.408035129364301,2.0729675751537266,2.226883453698531,7.443251654722618,9.481002704518028,1.0,9.481002704518028,9.634918583062833,37.04017564682151
'12/11/2020',-0.8897662707677323,-2.191666928340214,-8.634918583062833,-0.15391587854480426,-2.191666928340214,-2.8123869178111596,1.9226206470434273,0.6207199894709454,-5.822531665251673,2.658471039266355,0.6207199894709454,8.745152312295101,7.443251654722618,1.0,9.481002704518028,7.443251654722618,34.11265832625836
'13/11/2020',-0.8897662707677323,-2.191666928340214,-8.634918583062833,-0.15391587854480426,-2.191666928340214,-2.8123869178111596,1.9226206470434273,0.6207199894709454,-5.822531665251673,2.658471039266355,0.6207199894709454,8.745152312295101,7.443251654722618,1.0,9.481002704518028,7.443251654722618,34.11265832625836
'14/11/2020',1.2538348039294513,0.980902070254776,-8.634918583062833,0.980902070254776,-2.191666928340214,-1.5221893133928086,2.77602411732226,2.5030913836475848,-7.112729269670024,2.5030913836475848,-0.6694776149474055,10.888753386992285,10.61582065331761,1.0,10.61582065331761,7.443251654722618,40.56364634835012
'15/11/2020',-0.20479385824474328,1.2538348039294513,-8.634918583062833,1.2538348039294513,-2.191666928340214,-1.7047419523577774,1.499948094113034,2.9585767562872287,-6.930176630705056,2.9585767562872287,-0.4869249759824368,9.43012472481809,10.888753386992285,1.0,10.888753386992285,7.443251654722619,39.65088315352527
'16/11/2020',-0.6488250765850128,-0.20479385824474328,-0.20479385824474328,-0.20479385824474328,-2.191666928340214,-0.6909747159318913,0.04214963934687854,0.486180857687148,0.486180857687148,0.486180857687148,-1.5006922124083228,2.5428418517552016,2.986873070095471,2.986873070095471,2.986873070095471,1.0,12.503461062041612
'17/11/2020',-0.5199863400792567,-0.20479385824474328,-0.6488250765850128,-0.6488250765850128,-0.6488250765850128,-0.5342510856158077,0.014264745536550993,0.3294572273710644,-0.11457399096920506,-0.11457399096920506,-0.11457399096920506,1.128838736505756,1.4440312183402695,1.0,1.0,1.0,5.572869954846025
'18/11/2020',-0.5199863400792567,-0.5199863400792567,-0.5199863400792567,-0.5199863400792567,-0.6488250765850128,-0.5457540873804079,0.025767747301151167,0.025767747301151167,0.025767747301151167,0.025767747301151167,-0.10307098920460489,1.128838736505756,1.128838736505756,1.128838736505756,1.128838736505756,1.0,5.515354946023024
'19/11/2020',0.10424926261763238,-0.5199863400792567,-0.5199863400792567,-0.5199863400792567,-0.6488250765850128,-0.4209069668410301,0.5251562294586625,-0.09907937323822663,-0.09907937323822663,-0.09907937323822663,-0.2279181097439827,1.753074339202645,1.128838736505756,1.128838736505756,1.128838736505756,1.0,6.139590548719913
'20/11/2020',-0.3018099310237311,0.10424926261763238,-0.5199863400792567,0.10424926261763238,-0.6488250765850128,-0.2524245644905472,-0.04938536653318393,0.3566738271081796,-0.2675617755887095,0.3566738271081796,-0.3964005120944656,1.3470151455612815,1.753074339202645,1.128838736505756,1.753074339202645,1.0,6.982002560472328
