'Time','BNB-USDT','ETH-USDT','BTC-USDT','NEO-USDT','QTUM-USDT','Mean'
'03/11/2020',-12.40812598474194,0.0,0.0,0.0,0.0,-2.481625196948388,-39.70600315117421,9.926500787793552,9.926500787793552,9.926500787793552,9.926500787793552,1.0,50.63250393896776,50.63250393896776,50.63250393896776,50.63250393896776,203.53001575587103
'04/11/2020',-12.40812598474194,-12.40812598474194,0.0,0.0,0.0,-4.963250393896776,-29.779502363380654,-29.779502363380654,19.853001575587104,19.853001575587104,19.853001575587104,1.0,1.0,50.63250393896776,50.63250393896776,50.63250393896776,153.89751181690326
'05/11/2020',-15.337800774846784,-10.047854302257573,-10.047854302257573,-10.047854302257573,0.0,-9.0962727363239,-24.966112154091533,-3.8063262637346895,-3.8063262637346895,-3.8063262637346895,36.3850909452956,1.0,22.159785890356844,22.159785890356844,22.159785890356844,62.351203099387135,129.83056077045768
'06/11/2020',1.653781950867673,-15.337800774846784,-10.047854302257573,-10.047854302257573,0.0,-6.7559454856988514,33.638909746266094,-34.327421156591726,-13.167635266234885,-13.167635266234885,27.023781942795406,68.96633090285782,1.0,22.15978589035684,22.15978589035684,62.351203099387135,176.63710578295866
'07/11/2020',1.653781950867673,-15.337800774846784,-10.047854302257573,-10.047854302257573,0.0,-6.7559454856988514,33.638909746266094,-34.327421156591726,-13.167635266234885,-13.167635266234885,27.023781942795406,68.96633090285782,1.0,22.15978589035684,22.15978589035684,62.351203099387135,176.63710578295866
'08/11/2020',2.2405868074741537,-15.337800774846784,-10.047854302257573,-10.047854302257573,0.0,-6.6385845143775555,35.51668528740684,-34.79686504187691,-13.63707915152007,-13.63707915152007,26.554338057510222,71.31355032928374,1.0,22.159785890356844,22.159785890356844,62.351203099387135,178.98432520938456
'09/11/2020',3.508131235667419,-15.337800774846784,-10.047854302257573,-10.047854302257573,0.0,-6.385075628738902,39.57282745762529,-35.81090058443152,-14.651114694074682,-14.651114694074682,25.54030251495561,76.38372804205682,1.0,22.15978589035684,22.15978589035684,62.351203099387135,184.05450292215764
'10/11/2020',-3.9030575800340146,-15.337800774846784,-10.047854302257573,-10.047854302257573,0.0,-7.867313391879189,15.857023247380697,-29.88194953187038,-8.722163641513536,-8.722163641513536,31.469253567516756,46.73897277925108,1.0,22.159785890356844,22.159785890356844,62.351203099387135,154.40974765935192
'11/11/2020',-5.585453511540421,-3.9030575800340146,-10.047854302257573,-3.9030575800340146,0.0,-4.687884594773204,-3.590275667068866,3.1393080589567592,-21.439878829937474,3.1393080589567592,18.751538379092818,18.849603162868608,25.579186888894235,1.0,25.579186888894235,41.19141720903029,112.19939414968736
'12/11/2020',-3.5350127042223622,-5.585453511540421,-10.047854302257573,-3.9030575800340146,-5.585453511540421,-5.731366321918959,8.785414470786385,0.5836512415141506,-17.265951921354457,7.313234967539776,0.5836512415141506,27.051366392140842,18.849603162868608,1.0,25.579186888894235,18.849603162868608,91.3297596067723
'13/11/2020',-3.5350127042223622,-5.585453511540421,-10.047854302257573,-3.9030575800340146,-5.585453511540421,-5.731366321918959,8.785414470786385,0.5836512415141506,-17.265951921354457,7.313234967539776,0.5836512415141506,27.051366392140842,18.849603162868608,1.0,25.579186888894235,18.849603162868608,91.3297596067723
'14/11/2020',-3.500925266109761,-3.8053149593925766,-10.047854302257573,-3.8053149593925766,-5.585453511540421,-5.348972599738581,7.392189334515281,6.174630561384019,-18.795526810075966,6.174630561384019,-0.9459236472073584,27.18771614459125,25.970157371459983,1.0,25.970157371459983,18.849603162868608,98.97763405037982
