'Time','BNB-USDT','ETH-USDT','BTC-USDT','NEO-USDT','QTUM-USDT','Mean'
'03/11/2020',-13.097071420079157,0.0,0.0,0.0,0.0,-2.619414284015831,-10.477657136063325,2.619414284015831,2.619414284015831,2.619414284015831,2.619414284015831,1.0,14.097071420079157,14.097071420079157,14.097071420079157,14.097071420079157,57.38828568031663
'04/11/2020',-13.097071420079157,-13.097071420079157,0.0,0.0,0.0,-5.238828568031662,-7.8582428520474945,-7.8582428520474945,5.238828568031662,5.238828568031662,5.238828568031662,1.0,1.0,14.097071420079157,14.097071420079157,14.097071420079157,44.29121426023747
'05/11/2020',-26.331164149431366,-20.04951185955574,-20.04951185955574,-20.04951185955574,0.0,-17.29593994561972,-9.035224203811648,-2.753571913936021,-2.753571913936021,-2.753571913936021,17.29593994561972,1.0,7.281652289875627,7.281652289875627,7.281652289875627,27.331164149431366,50.17612101905824
'06/11/2020',-27.155751554482325,-26.331164149431366,-20.04951185955574,-20.04951185955574,0.0,-18.717187884605035,-8.43856366987729,-7.613976264826331,-1.3323239749507039,-1.3323239749507039,18.717187884605035,1.0,1.8245874050509592,8.106239694926586,8.106239694926586,28.155751554482325,47.19281834938646
'07/11/2020',-27.155751554482325,-26.331164149431366,-20.04951185955574,-20.04951185955574,0.0,-18.717187884605035,-8.43856366987729,-7.613976264826331,-1.3323239749507039,-1.3323239749507039,18.717187884605035,1.0,1.8245874050509592,8.106239694926586,8.106239694926586,28.155751554482325,47.19281834938646
'08/11/2020',2.258130631470902,-26.331164149431366,-20.04951185955574,-20.04951185955574,0.0,-12.83441144741439,15.092542078885291,-13.496752702016977,-7.21510041214135,-7.21510041214135,12.83441144741439,29.589294780902268,1.0,7.281652289875627,7.281652289875627,27.331164149431366,72.48376351008488
'09/11/2020',-2.7491681981538645,-26.331164149431366,-20.04951185955574,-20.04951185955574,0.0,-13.835871213339342,11.086703015185478,-12.495292936092024,-6.213640646216398,-6.213640646216398,13.835871213339342,24.581995951277502,1.0,7.281652289875627,7.281652289875627,27.331164149431366,67.47646468046011
'10/11/2020',-5.708025530181874,-26.331164149431366,-20.04951185955574,-20.04951185955574,0.0,-14.427642679744944,8.71961714956307,-11.903521469686423,-5.621869179810796,-5.621869179810796,14.427642679744944,21.623138619249495,1.0,7.281652289875627,7.281652289875627,27.331164149431366,64.51760734843211
'11/11/2020',-8.007014334685623,-5.708025530181874,-20.04951185955574,-5.708025530181874,0.0,-7.894515450921022,-0.11249888376460149,2.186489920739148,-12.154996408634718,2.186489920739148,7.894515450921022,13.042497524870116,15.341486329373865,1.0,15.341486329373865,21.04951185955574,65.77498204317358
'12/11/2020',-7.824611511994342,-8.007014334685623,-20.04951185955574,-5.708025530181874,-8.007014334685623,-9.91923551422064,2.094624002226298,1.9122211795350168,-10.1302763453351,4.211209984038766,1.9122211795350168,13.224900347561398,13.042497524870116,1.0,15.341486329373865,13.042497524870116,55.651381726675496
'13/11/2020',-7.824611511994342,-8.007014334685623,-20.04951185955574,-5.708025530181874,-8.007014334685623,-9.91923551422064,2.094624002226298,1.9122211795350168,-10.1302763453351,4.211209984038766,1.9122211795350168,13.224900347561398,13.042497524870116,1.0,15.341486329373865,13.042497524870116,55.651381726675496
'14/11/2020',-5.776969850322333,-6.575349876161716,-20.04951185955574,-6.575349876161716,-8.007014334685623,-9.396839159377425,3.619869309055092,2.8214892832157092,-10.652672700178314,2.8214892832157092,1.389824824691802,15.272542009233407,14.474161983394023,1.0,14.474161983394023,13.042497524870116,58.26336350089157
'15/11/2020',-6.110009716922941,-5.776969850322333,-20.04951185955574,-5.776969850322333,-8.007014334685623,-9.144095122361794,3.0340854054388524,3.367125272039461,-10.905416737193946,3.367125272039461,1.1370807876761706,14.939502142632797,15.272542009233407,1.0,15.272542009233407,13.042497524870116,59.52708368596972
'16/11/2020',-6.1888049465744235,-6.110009716922941,-6.110009716922941,-6.110009716922941,-8.007014334685623,-6.505169686405774,0.31636473983135094,0.39515996948283316,0.39515996948283316,0.39515996948283316,-1.5018446482798486,2.8182093881111996,2.897004617762682,2.897004617762682,2.897004617762682,1.0,12.509223241399244
'17/11/2020',-6.2322583536905185,-6.110009716922941,-6.1888049465744235,-6.1888049465744235,-6.1888049465744235,-6.181736582067346,-0.050521771623172285,0.07172686514440496,-0.007068364507077263,-0.007068364507077263,-0.007068364507077263,1.0,1.1222486367675772,1.043453407116095,1.043453407116095,1.043453407116095,5.252608858115862
'18/11/2020',-6.2322583536905185,-6.2322583536905185,-6.2322583536905185,-6.2322583536905185,-6.1888049465744235,-6.2235676722673,-0.008690681423218827,-0.008690681423218827,-0.008690681423218827,-0.008690681423218827,0.034762725692876195,1.0,1.0,1.0,1.0,1.043453407116095,5.043453407116095
